receiptEventId,shipmentUnitId,locationCode,locationType,actualReceiptDt,sourceColumn,sourceLineId,matchedRequiredDestination,validationStatus,reasonCode
RE-LS-000789-MOSB,HVDC-ADOPT-SCT-0134,MOSB,MOSB_OFFSHORE_STAGING,2025-09-29,BZ,LS-000789,false,PASS,
RE-LS-000790-MIR,HVDC-ADOPT-PPL-0020,MIR,PROJECT_SITE,2025-10-06,BQ,LS-000790,false,PASS,
RE-LS-000791-DSV_INDOOR,HVDC-ADOPT-HE-0504,DSV_INDOOR,WAREHOUSE,2025-10-03,BT,LS-000791,false,PASS,
RE-LS-000792-MIR,HVDC-ADOPT-SIM-0099,MIR,PROJECT_SITE,2025-10-23,BQ,LS-000792,true,PASS,
RE-LS-000792-AGI,HVDC-ADOPT-SIM-0099,AGI,PROJECT_SITE,2025-11-11,BS,LS-000792,true,PASS,
RE-LS-000792-DSV_OUTDOOR,HVDC-ADOPT-SIM-0099,DSV_OUTDOOR,WAREHOUSE,2025-10-14,BU,LS-000792,false,PASS,
RE-LS-000792-MOSB,HVDC-ADOPT-SIM-0099,MOSB,MOSB_OFFSHORE_STAGING,2025-11-04,BZ,LS-000792,false,PASS,
RE-LS-000793-MIR,HVDC-ADOPT-SCT-0137,MIR,PROJECT_SITE,2025-10-15,BQ,LS-000793,true,PASS,
RE-LS-000793-DAS,HVDC-ADOPT-SCT-0137,DAS,PROJECT_SITE,2025-10-16,BR,LS-000793,true,PASS,
RE-LS-000793-MOSB,HVDC-ADOPT-SCT-0137,MOSB,MOSB_OFFSHORE_STAGING,2025-10-13,BZ,LS-000793,false,PASS,
RE-LS-000794-DAS,HVDC-ADOPT-HE-0508,DAS,PROJECT_SITE,2025-10-14,BR,LS-000794,true,PASS,
RE-LS-000794-MOSB,HVDC-ADOPT-HE-0508,MOSB,MOSB_OFFSHORE_STAGING,2025-10-14,BZ,LS-000794,false,PASS,
RE-LS-000795-SHU,HVDC-ADOPT-SCT-0136,SHU,PROJECT_SITE,2025-10-15,BP,LS-000795,true,PASS,
RE-LS-000795-MIR,HVDC-ADOPT-SCT-0136,MIR,PROJECT_SITE,2025-10-15,BQ,LS-000795,true,PASS,
RE-LS-000795-DAS,HVDC-ADOPT-SCT-0136,DAS,PROJECT_SITE,2025-10-16,BR,LS-000795,true,PASS,
RE-LS-000795-MOSB,HVDC-ADOPT-SCT-0136,MOSB,MOSB_OFFSHORE_STAGING,2025-10-13,BZ,LS-000795,false,PASS,
RE-LS-000796-SHU,HVDC-ADOPT-HE-0509,SHU,PROJECT_SITE,2025-10-16,BP,LS-000796,true,PASS,
RE-LS-000796-DAS,HVDC-ADOPT-HE-0509,DAS,PROJECT_SITE,2025-10-22,BR,LS-000796,true,PASS,
RE-LS-000796-MOSB,HVDC-ADOPT-HE-0509,MOSB,MOSB_OFFSHORE_STAGING,2025-10-14,BZ,LS-000796,false,PASS,
RE-LS-000797-DAS,HVDC-ADOPT-HE-0484,DAS,PROJECT_SITE,2025-11-10,BR,LS-000797,true,PASS,
RE-LS-000797-DSV_KIZAD,HVDC-ADOPT-HE-0484,DSV_KIZAD,WAREHOUSE,2025-10-27,BW,LS-000797,false,PASS,
RE-LS-000798-DAS,HVDC-ADOPT-HE-0451,DAS,PROJECT_SITE,2025-10-28,BR,LS-000798,true,PASS,
RE-LS-000798-MOSB,HVDC-ADOPT-HE-0451,MOSB,MOSB_OFFSHORE_STAGING,2025-10-24,BZ,LS-000798,false,PASS,
RE-LS-000799-SHU,HVDC-ADOPT-HE-0452,SHU,PROJECT_SITE,2025-10-24,BP,LS-000799,true,PASS,
RE-LS-000800-SHU,HVDC-ADOPT-HE-0476,SHU,PROJECT_SITE,2025-10-23,BP,LS-000800,true,PASS,
RE-LS-000801-DAS,HVDC-ADOPT-SCT-0139,DAS,PROJECT_SITE,2025-10-14,BR,LS-000801,true,PASS,
RE-LS-000801-MOSB,HVDC-ADOPT-SCT-0139,MOSB,MOSB_OFFSHORE_STAGING,2025-10-09,BZ,LS-000801,false,PASS,
RE-LS-000802-SHU,HVDC-ADOPT-SCT-0141,SHU,PROJECT_SITE,2025-10-15,BP,LS-000802,true,PASS,
RE-LS-000802-DAS,HVDC-ADOPT-SCT-0141,DAS,PROJECT_SITE,2025-10-16,BR,LS-000802,true,PASS,
RE-LS-000802-AGI,HVDC-ADOPT-SCT-0141,AGI,PROJECT_SITE,2025-10-18,BS,LS-000802,true,PASS,
RE-LS-000802-MOSB,HVDC-ADOPT-SCT-0141,MOSB,MOSB_OFFSHORE_STAGING,2025-10-13,BZ,LS-000802,false,PASS,
RE-LS-000803-SHU,HVDC-ADOPT-SCT-0133,SHU,PROJECT_SITE,2025-10-18,BP,LS-000803,true,PASS,
RE-LS-000804-DAS,HVDC-ADOPT-HE-0483,DAS,PROJECT_SITE,2025-12-08,BR,LS-000804,true,PASS,
RE-LS-000804-DSV_KIZAD,HVDC-ADOPT-HE-0483,DSV_KIZAD,WAREHOUSE,2025-10-25,BW,LS-000804,false,PASS,
RE-LS-000805-MIR,HVDC-ADOPT-HE-0510,MIR,PROJECT_SITE,2025-10-22,BQ,LS-000805,true,PASS,
RE-LS-000806-AGI,HVDC-ADOPT-HE-0511,AGI,PROJECT_SITE,2025-11-19,BS,LS-000806,true,PASS,
RE-LS-000806-MOSB,HVDC-ADOPT-HE-0511,MOSB,MOSB_OFFSHORE_STAGING,2025-10-22,BZ,LS-000806,false,PASS,
RE-LS-000807-SHU,HVDC-ADOPT-SEI-0022,SHU,PROJECT_SITE,2025-11-20,BP,LS-000807,false,PASS,
RE-LS-000807-JDN_MZD,HVDC-ADOPT-SEI-0022,JDN_MZD,WAREHOUSE,2025-10-21,BX,LS-000807,false,PASS,
RE-LS-000808-DAS,HVDC-ADOPT-HE-0485,DAS,PROJECT_SITE,2026-01-04,BR,LS-000808,true,PASS,
RE-LS-000808-DSV_KIZAD,HVDC-ADOPT-HE-0485,DSV_KIZAD,WAREHOUSE,2025-10-29,BW,LS-000808,false,PASS,
RE-LS-000809-SHU,HVDC-ADOPT-SIM-0103,SHU,PROJECT_SITE,2025-10-30,BP,LS-000809,true,PASS,
RE-LS-000810-MIR,HVDC-ADOPT-SIM-0102,MIR,PROJECT_SITE,2025-10-30,BQ,LS-000810,true,PASS,
RE-LS-000811-SHU,HVDC-ADOPT-HE-0499-1,SHU,PROJECT_SITE,2025-11-07,BP,LS-000811,true,PASS,
RE-LS-000812-MIR,HVDC-ADOPT-HE-0517,MIR,PROJECT_SITE,2025-11-02,BQ,LS-000812,true,PASS,
RE-LS-000813-SHU,HVDC-ADOPT-SCT-0145,SHU,PROJECT_SITE,2025-11-06,BP,LS-000813,true,PASS,
RE-LS-000813-AGI,HVDC-ADOPT-SCT-0145,AGI,PROJECT_SITE,2025-11-07,BS,LS-000813,true,PASS,
RE-LS-000813-MOSB,HVDC-ADOPT-SCT-0145,MOSB,MOSB_OFFSHORE_STAGING,2025-11-03,BZ,LS-000813,false,PASS,
RE-LS-000814-AGI,HVDC-ADOPT-HE-0516,AGI,PROJECT_SITE,2025-11-11,BS,LS-000814,true,PASS,
RE-LS-000814-MOSB,HVDC-ADOPT-HE-0516,MOSB,MOSB_OFFSHORE_STAGING,2025-11-05,BZ,LS-000814,false,PASS,
RE-LS-000815-SHU,HVDC-ADOPT-SCT-0148,SHU,PROJECT_SITE,2025-11-06,BP,LS-000815,true,PASS,
RE-LS-000815-MIR,HVDC-ADOPT-SCT-0148,MIR,PROJECT_SITE,2025-11-05,BQ,LS-000815,true,PASS,
RE-LS-000815-DAS,HVDC-ADOPT-SCT-0148,DAS,PROJECT_SITE,2025-11-08,BR,LS-000815,true,PASS,
RE-LS-000815-AGI,HVDC-ADOPT-SCT-0148,AGI,PROJECT_SITE,2025-11-06,BS,LS-000815,true,PASS,
RE-LS-000815-MOSB,HVDC-ADOPT-SCT-0148,MOSB,MOSB_OFFSHORE_STAGING,2025-11-04,BZ,LS-000815,false,PASS,
RE-LS-000816-DAS,HVDC-ADOPT-HE-0486,DAS,PROJECT_SITE,2026-01-11,BR,LS-000816,true,PASS,
RE-LS-000816-DSV_KIZAD,HVDC-ADOPT-HE-0486,DSV_KIZAD,WAREHOUSE,2025-11-05,BW,LS-000816,false,PASS,
RE-LS-000817-DAS,HVDC-ADOPT-SCT-0147,DAS,PROJECT_SITE,2025-11-08,BR,LS-000817,true,PASS,
RE-LS-000817-AGI,HVDC-ADOPT-SCT-0147,AGI,PROJECT_SITE,2025-11-06,BS,LS-000817,true,PASS,
RE-LS-000817-MOSB,HVDC-ADOPT-SCT-0147,MOSB,MOSB_OFFSHORE_STAGING,2025-11-04,BZ,LS-000817,false,PASS,
RE-LS-000818-MIR,HVDC-ADOPT-SCT-0128,MIR,PROJECT_SITE,2025-11-13,BQ,LS-000818,true,PASS,
RE-LS-000818-AGI,HVDC-ADOPT-SCT-0128,AGI,PROJECT_SITE,2025-11-22,BS,LS-000818,true,PASS,
RE-LS-000818-MOSB,HVDC-ADOPT-SCT-0128,MOSB,MOSB_OFFSHORE_STAGING,2025-11-08,BZ,LS-000818,false,PASS,
RE-LS-000819-DAS,HVDC-ADOPT-HE-0518,DAS,PROJECT_SITE,2025-11-10,BR,LS-000819,true,PASS,
RE-LS-000819-MOSB,HVDC-ADOPT-HE-0518,MOSB,MOSB_OFFSHORE_STAGING,2025-11-08,BZ,LS-000819,false,PASS,
RE-LS-000820-SHU,HVDC-ADOPT-SCT-0132,SHU,PROJECT_SITE,2025-11-14,BP,LS-000820,true,PASS,
RE-LS-000820-MIR,HVDC-ADOPT-SCT-0132,MIR,PROJECT_SITE,2025-11-14,BQ,LS-000820,true,PASS,
RE-LS-000820-DAS,HVDC-ADOPT-SCT-0132,DAS,PROJECT_SITE,2025-11-18,BR,LS-000820,true,PASS,
RE-LS-000820-AGI,HVDC-ADOPT-SCT-0132,AGI,PROJECT_SITE,2025-11-16,BS,LS-000820,true,PASS,
RE-LS-000820-MOSB,HVDC-ADOPT-SCT-0132,MOSB,MOSB_OFFSHORE_STAGING,2025-11-14,BZ,LS-000820,false,PASS,
RE-LS-000821-MIR,HVDC-ADOPT-SCT-0149,MIR,PROJECT_SITE,2025-11-13,BQ,LS-000821,true,PASS,
RE-LS-000821-MOSB,HVDC-ADOPT-SCT-0149,MOSB,MOSB_OFFSHORE_STAGING,2025-11-10,BZ,LS-000821,false,PASS,
RE-LS-000822-AGI,HVDC-ADOPT-SCT-0150,AGI,PROJECT_SITE,2025-11-14,BS,LS-000822,true,PASS,
RE-LS-000822-MOSB,HVDC-ADOPT-SCT-0150,MOSB,MOSB_OFFSHORE_STAGING,2025-11-11,BZ,LS-000822,false,PASS,
RE-LS-000823-SHU,HVDC-ADOPT-SCT-0135,SHU,PROJECT_SITE,2025-11-14,BP,LS-000823,true,PASS,
RE-LS-000823-MIR,HVDC-ADOPT-SCT-0135,MIR,PROJECT_SITE,2025-11-14,BQ,LS-000823,true,PASS,
RE-LS-000823-DAS,HVDC-ADOPT-SCT-0135,DAS,PROJECT_SITE,2025-11-18,BR,LS-000823,true,PASS,
RE-LS-000823-AGI,HVDC-ADOPT-SCT-0135,AGI,PROJECT_SITE,2025-11-16,BS,LS-000823,true,PASS,
RE-LS-000823-MOSB,HVDC-ADOPT-SCT-0135,MOSB,MOSB_OFFSHORE_STAGING,2025-11-14,BZ,LS-000823,false,PASS,
RE-LS-000824-MIR,HVDC-ADOPT-HE-0499-5,MIR,PROJECT_SITE,2025-11-18,BQ,LS-000824,true,PASS,
RE-LS-000825-DSV_INDOOR,HVDC-ADOPT-HE-0499-6,DSV_INDOOR,WAREHOUSE,2026-04-16,BT,LS-000825,false,PASS,
RE-LS-000825-DSV_OUTDOOR,HVDC-ADOPT-HE-0499-6,DSV_OUTDOOR,WAREHOUSE,2026-02-06,BU,LS-000825,false,PASS,
RE-LS-000825-MOSB,HVDC-ADOPT-HE-0499-6,MOSB,MOSB_OFFSHORE_STAGING,2025-11-23,BZ,LS-000825,false,PASS,
RE-LS-000826-SHU,HVDC-ADOPT-SIM-0095,SHU,PROJECT_SITE,2025-11-25,BP,LS-000826,true,PASS,
RE-LS-000826-MIR,HVDC-ADOPT-SIM-0095,MIR,PROJECT_SITE,2025-11-28,BQ,LS-000826,true,PASS,
RE-LS-000826-DAS,HVDC-ADOPT-SIM-0095,DAS,PROJECT_SITE,2025-11-30,BR,LS-000826,true,PASS,
RE-LS-000826-AGI,HVDC-ADOPT-SIM-0095,AGI,PROJECT_SITE,2025-12-25,BS,LS-000826,true,PASS,
RE-LS-000826-DSV_OUTDOOR,HVDC-ADOPT-SIM-0095,DSV_OUTDOOR,WAREHOUSE,2025-11-21,BU,LS-000826,false,PASS,
RE-LS-000826-MOSB,HVDC-ADOPT-SIM-0095,MOSB,MOSB_OFFSHORE_STAGING,2025-11-25,BZ,LS-000826,false,PASS,
RE-LS-000827-DAS,HVDC-ADOPT-SCT-0138,DAS,PROJECT_SITE,2025-12-01,BR,LS-000827,true,PASS,
RE-LS-000827-AGI,HVDC-ADOPT-SCT-0138,AGI,PROJECT_SITE,2025-12-08,BS,LS-000827,true,PASS,
RE-LS-000827-MOSB,HVDC-ADOPT-SCT-0138,MOSB,MOSB_OFFSHORE_STAGING,2025-11-27,BZ,LS-000827,false,PASS,
RE-LS-000828-MIR,HVDC-ADOPT-HE-0505,MIR,PROJECT_SITE,2025-12-05,BQ,LS-000828,true,PASS,
RE-LS-000829-DAS,HVDC-ADOPT-HE-0506,DAS,PROJECT_SITE,2025-12-02,BR,LS-000829,true,PASS,
RE-LS-000829-AGI,HVDC-ADOPT-HE-0506,AGI,PROJECT_SITE,2025-12-05,BS,LS-000829,true,PASS,
RE-LS-000829-MOSB,HVDC-ADOPT-HE-0506,MOSB,MOSB_OFFSHORE_STAGING,2025-11-29,BZ,LS-000829,false,PASS,
RE-LS-000830-SHU,HVDC-ADOPT-HE-0507,SHU,PROJECT_SITE,2025-12-05,BP,LS-000830,true,PASS,
RE-LS-000831-SHU,HVDC-ADOPT-SCT-0152,SHU,PROJECT_SITE,2025-12-05,BP,LS-000831,true,PASS,
RE-LS-000831-MIR,HVDC-ADOPT-SCT-0152,MIR,PROJECT_SITE,2025-12-09,BQ,LS-000831,true,PASS,
RE-LS-000831-DAS,HVDC-ADOPT-SCT-0152,DAS,PROJECT_SITE,2025-12-01,BR,LS-000831,true,PASS,
RE-LS-000831-AGI,HVDC-ADOPT-SCT-0152,AGI,PROJECT_SITE,2025-12-01,BS,LS-000831,true,PASS,
RE-LS-000831-MOSB,HVDC-ADOPT-SCT-0152,MOSB,MOSB_OFFSHORE_STAGING,2025-11-28,BZ,LS-000831,false,PASS,
RE-LS-000832-SHU,HVDC-ADOPT-SCT-0156,SHU,PROJECT_SITE,2025-12-05,BP,LS-000832,true,PASS,
RE-LS-000832-MIR,HVDC-ADOPT-SCT-0156,MIR,PROJECT_SITE,2025-12-01,BQ,LS-000832,true,PASS,
RE-LS-000832-DAS,HVDC-ADOPT-SCT-0156,DAS,PROJECT_SITE,2025-12-08,BR,LS-000832,true,PASS,
RE-LS-000832-AGI,HVDC-ADOPT-SCT-0156,AGI,PROJECT_SITE,2025-12-11,BS,LS-000832,true,PASS,
RE-LS-000832-MOSB,HVDC-ADOPT-SCT-0156,MOSB,MOSB_OFFSHORE_STAGING,2025-12-05,BZ,LS-000832,false,PASS,
RE-LS-000833-SHU,HVDC-ADOPT-SCT-0157,SHU,PROJECT_SITE,2025-12-07,BP,LS-000833,true,PASS,
RE-LS-000833-MIR,HVDC-ADOPT-SCT-0157,MIR,PROJECT_SITE,2025-12-05,BQ,LS-000833,true,PASS,
RE-LS-000833-DAS,HVDC-ADOPT-SCT-0157,DAS,PROJECT_SITE,2025-12-08,BR,LS-000833,true,PASS,
RE-LS-000833-AGI,HVDC-ADOPT-SCT-0157,AGI,PROJECT_SITE,2025-12-08,BS,LS-000833,true,PASS,
RE-LS-000833-MOSB,HVDC-ADOPT-SCT-0157,MOSB,MOSB_OFFSHORE_STAGING,2025-12-05,BZ,LS-000833,false,PASS,
RE-LS-000834-JDN_MZD,HVDC-ADOPT-PPL-0021,JDN_MZD,WAREHOUSE,2025-12-08,BX,LS-000834,false,PASS,
RE-LS-000835-MIR,HVDC-ADOPT-PPL-0022,MIR,PROJECT_SITE,2025-12-09,BQ,LS-000835,false,PASS,
RE-LS-000836-MIR,HVDC-ADOPT-HE-0527,MIR,PROJECT_SITE,2025-12-13,BQ,LS-000836,true,PASS,
RE-LS-000837-SHU,HVDC-ADOPT-HE-0529,SHU,PROJECT_SITE,2025-12-13,BP,LS-000837,true,PASS,
RE-LS-000838-DAS,HVDC-ADOPT-HE-0530,DAS,PROJECT_SITE,2025-12-14,BR,LS-000838,true,PASS,
RE-LS-000838-MOSB,HVDC-ADOPT-HE-0530,MOSB,MOSB_OFFSHORE_STAGING,2025-12-12,BZ,LS-000838,false,PASS,
RE-LS-000839-SHU,HVDC-ADOPT-SCT-0140,SHU,PROJECT_SITE,2025-12-16,BP,LS-000839,true,PASS,
RE-LS-000839-MIR,HVDC-ADOPT-SCT-0140,MIR,PROJECT_SITE,2025-12-16,BQ,LS-000839,true,PASS,
RE-LS-000839-DAS,HVDC-ADOPT-SCT-0140,DAS,PROJECT_SITE,2025-12-24,BR,LS-000839,true,PASS,
RE-LS-000839-AGI,HVDC-ADOPT-SCT-0140,AGI,PROJECT_SITE,2025-12-31,BS,LS-000839,true,PASS,
RE-LS-000839-MOSB,HVDC-ADOPT-SCT-0140,MOSB,MOSB_OFFSHORE_STAGING,2025-12-16,BZ,LS-000839,false,PASS,
RE-LS-000840-MIR,HVDC-ADOPT-SCT-0142,MIR,PROJECT_SITE,2025-12-16,BQ,LS-000840,true,PASS,
RE-LS-000840-AGI,HVDC-ADOPT-SCT-0142,AGI,PROJECT_SITE,2025-12-31,BS,LS-000840,true,PASS,
RE-LS-000840-MOSB,HVDC-ADOPT-SCT-0142,MOSB,MOSB_OFFSHORE_STAGING,2025-12-16,BZ,LS-000840,false,PASS,
RE-LS-000841-AGI,HVDC-ADOPT-HE-0531,AGI,PROJECT_SITE,2025-12-25,BS,LS-000841,true,PASS,
RE-LS-000841-MOSB,HVDC-ADOPT-HE-0531,MOSB,MOSB_OFFSHORE_STAGING,2025-12-13,BZ,LS-000841,false,PASS,
RE-LS-000842-MIR,HVDC-ADOPT-HE-0528,MIR,PROJECT_SITE,2025-12-13,BQ,LS-000842,true,PASS,
RE-LS-000843-DAS,HVDC-ADOPT-HE-0532,DAS,PROJECT_SITE,2025-12-25,BR,LS-000843,true,PASS,
RE-LS-000843-MOSB,HVDC-ADOPT-HE-0532,MOSB,MOSB_OFFSHORE_STAGING,2025-12-18,BZ,LS-000843,false,PASS,
RE-LS-000844-SHU,HVDC-ADOPT-HE-0533,SHU,PROJECT_SITE,2025-12-18,BP,LS-000844,true,PASS,
RE-LS-000845-SHU,HVDC-ADOPT-SIM-0107,SHU,PROJECT_SITE,2025-12-25,BP,LS-000845,true,PASS,
RE-LS-000845-MIR,HVDC-ADOPT-SIM-0107,MIR,PROJECT_SITE,2025-12-25,BQ,LS-000845,true,PASS,
RE-LS-000845-DAS,HVDC-ADOPT-SIM-0107,DAS,PROJECT_SITE,2025-12-29,BR,LS-000845,true,PASS,
RE-LS-000845-AGI,HVDC-ADOPT-SIM-0107,AGI,PROJECT_SITE,2025-12-27,BS,LS-000845,true,PASS,
RE-LS-000845-MOSB,HVDC-ADOPT-SIM-0107,MOSB,MOSB_OFFSHORE_STAGING,2025-12-23,BZ,LS-000845,false,PASS,
RE-LS-000846-SHU,HVDC-ADOPT-SCT-0143,SHU,PROJECT_SITE,2026-01-05,BP,LS-000846,true,PASS,
RE-LS-000846-MIR,HVDC-ADOPT-SCT-0143,MIR,PROJECT_SITE,2025-12-31,BQ,LS-000846,true,PASS,
RE-LS-000846-DAS,HVDC-ADOPT-SCT-0143,DAS,PROJECT_SITE,2026-01-12,BR,LS-000846,true,PASS,
RE-LS-000846-AGI,HVDC-ADOPT-SCT-0143,AGI,PROJECT_SITE,2026-01-23,BS,LS-000846,true,PASS,
RE-LS-000846-MOSB,HVDC-ADOPT-SCT-0143,MOSB,MOSB_OFFSHORE_STAGING,2025-12-30,BZ,LS-000846,false,PASS,
RE-LS-000847-SHU,HVDC-ADOPT-SCT-0144,SHU,PROJECT_SITE,2025-12-31,BP,LS-000847,true,PASS,
RE-LS-000847-DAS,HVDC-ADOPT-SCT-0144,DAS,PROJECT_SITE,2026-01-09,BR,LS-000847,true,PASS,
RE-LS-000847-AGI,HVDC-ADOPT-SCT-0144,AGI,PROJECT_SITE,2026-01-10,BS,LS-000847,true,PASS,
RE-LS-000847-MOSB,HVDC-ADOPT-SCT-0144,MOSB,MOSB_OFFSHORE_STAGING,2025-12-31,BZ,LS-000847,false,PASS,
RE-LS-000848-MIR,HVDC-ADOPT-HE-0512,MIR,PROJECT_SITE,2026-02-26,BQ,LS-000848,true,PASS,
RE-LS-000848-DSV_INDOOR,HVDC-ADOPT-HE-0512,DSV_INDOOR,WAREHOUSE,2025-12-31,BT,LS-000848,false,PASS,
RE-LS-000849-DAS,HVDC-ADOPT-HE-0513,DAS,PROJECT_SITE,2026-01-11,BR,LS-000849,true,PASS,
RE-LS-000849-AGI,HVDC-ADOPT-HE-0513,AGI,PROJECT_SITE,2026-01-09,BS,LS-000849,true,PASS,
RE-LS-000849-MOSB,HVDC-ADOPT-HE-0513,MOSB,MOSB_OFFSHORE_STAGING,2025-12-31,BZ,LS-000849,false,PASS,
RE-LS-000850-SHU,HVDC-ADOPT-HE-0514,SHU,PROJECT_SITE,2025-12-31,BP,LS-000850,true,PASS,
RE-LS-000851-MIR,HVDC-ADOPT-HE-0515,MIR,PROJECT_SITE,2025-12-31,BQ,LS-000851,true,PASS,
RE-LS-000852-DSV_OUTDOOR,HVDC-ADOPT-HE-0519,DSV_OUTDOOR,WAREHOUSE,2025-12-26,BU,LS-000852,false,PASS,
RE-LS-000853-MOSB,HVDC-ADOPT-SIM-0108,MOSB,MOSB_OFFSHORE_STAGING,2025-12-30,BZ,LS-000853,false,PASS,
RE-LS-000854-SHU,HVDC-ADOPT-HE-0538,SHU,PROJECT_SITE,2025-12-26,BP,LS-000854,true,PASS,
RE-LS-000855-SHU,HVDC-ADOPT-SCT-0154,SHU,PROJECT_SITE,2026-01-12,BP,LS-000855,true,PASS,
RE-LS-000855-MIR,HVDC-ADOPT-SCT-0154,MIR,PROJECT_SITE,2026-01-13,BQ,LS-000855,true,PASS,
RE-LS-000856-DAS,HVDC-ADOPT-SCT-0146,DAS,PROJECT_SITE,2026-01-20,BR,LS-000856,true,PASS,
RE-LS-000856-MOSB,HVDC-ADOPT-SCT-0146,MOSB,MOSB_OFFSHORE_STAGING,2026-01-13,BZ,LS-000856,false,PASS,
RE-LS-000857-SHU,HVDC-ADOPT-SCT-0151,SHU,PROJECT_SITE,2026-01-13,BP,LS-000857,true,PASS,
RE-LS-000857-MIR,HVDC-ADOPT-SCT-0151,MIR,PROJECT_SITE,2026-01-13,BQ,LS-000857,true,PASS,
RE-LS-000857-DAS,HVDC-ADOPT-SCT-0151,DAS,PROJECT_SITE,2026-01-20,BR,LS-000857,true,PASS,
RE-LS-000857-AGI,HVDC-ADOPT-SCT-0151,AGI,PROJECT_SITE,2026-01-26,BS,LS-000857,true,PASS,
RE-LS-000857-MOSB,HVDC-ADOPT-SCT-0151,MOSB,MOSB_OFFSHORE_STAGING,2026-01-13,BZ,LS-000857,false,PASS,
RE-LS-000858-DAS,HVDC-ADOPT-HE-0534,DAS,PROJECT_SITE,2026-01-11,BR,LS-000858,true,PASS,
RE-LS-000858-MOSB,HVDC-ADOPT-HE-0534,MOSB,MOSB_OFFSHORE_STAGING,2026-01-06,BZ,LS-000858,false,PASS,
RE-LS-000859-DAS,HVDC-ADOPT-HE-0520,DAS,PROJECT_SITE,2026-01-19,BR,LS-000859,true,PASS,
RE-LS-000859-AGI,HVDC-ADOPT-HE-0520,AGI,PROJECT_SITE,2026-01-23,BS,LS-000859,true,PASS,
RE-LS-000859-DSV_INDOOR,HVDC-ADOPT-HE-0520,DSV_INDOOR,WAREHOUSE,2026-01-15,BT,LS-000859,false,PASS,
RE-LS-000859-MOSB,HVDC-ADOPT-HE-0520,MOSB,MOSB_OFFSHORE_STAGING,2026-01-14,BZ,LS-000859,false,PASS,
RE-LS-000860-SHU,HVDC-ADOPT-HE-0521,SHU,PROJECT_SITE,2026-01-18,BP,LS-000860,true,PASS,
RE-LS-000861-MIR,HVDC-ADOPT-HE-0522,MIR,PROJECT_SITE,2026-01-20,BQ,LS-000861,true,PASS,
RE-LS-000862-MIR,HVDC-ADOPT-HE-0499-12,MIR,PROJECT_SITE,2026-01-07,BQ,LS-000862,true,PASS,
RE-LS-000863-SHU,HVDC-ADOPT-HE-0499-13,SHU,PROJECT_SITE,2026-01-07,BP,LS-000863,true,PASS,
RE-LS-000864-AGI,HVDC-ADOPT-HE-0499-10,AGI,PROJECT_SITE,2026-01-20,BS,LS-000864,true,PASS,
RE-LS-000864-MOSB,HVDC-ADOPT-HE-0499-10,MOSB,MOSB_OFFSHORE_STAGING,2026-01-12,BZ,LS-000864,false,PASS,
RE-LS-000865-DAS,HVDC-ADOPT-HE-0499-11,DAS,PROJECT_SITE,2026-01-14,BR,LS-000865,true,PASS,
RE-LS-000865-MOSB,HVDC-ADOPT-HE-0499-11,MOSB,MOSB_OFFSHORE_STAGING,2026-01-12,BZ,LS-000865,false,PASS,
RE-LS-000866-MIR,HVDC-ADOPT-HE-0537,MIR,PROJECT_SITE,2026-01-14,BQ,LS-000866,true,PASS,
RE-LS-000867-MIR,HVDC-ADOPT-HE-0523,MIR,PROJECT_SITE,2026-01-18,BQ,LS-000867,true,PASS,
RE-LS-000867-DSV_INDOOR,HVDC-ADOPT-HE-0523,DSV_INDOOR,WAREHOUSE,2026-01-07,BT,LS-000867,false,PASS,
RE-LS-000868-SHU,HVDC-ADOPT-HE-0524,SHU,PROJECT_SITE,2026-01-18,BP,LS-000868,true,PASS,
RE-LS-000869-DAS,HVDC-ADOPT-HE-0525,DAS,PROJECT_SITE,2025-01-25,BR,LS-000869,true,PASS,
RE-LS-000869-AGI,HVDC-ADOPT-HE-0525,AGI,PROJECT_SITE,2026-01-23,BS,LS-000869,true,PASS,
RE-LS-000869-MOSB,HVDC-ADOPT-HE-0525,MOSB,MOSB_OFFSHORE_STAGING,2026-01-18,BZ,LS-000869,false,PASS,
RE-LS-000870-DAS,HVDC-ADOPT-HE-0540,DAS,PROJECT_SITE,2026-01-19,BR,LS-000870,true,PASS,
RE-LS-000870-MOSB,HVDC-ADOPT-HE-0540,MOSB,MOSB_OFFSHORE_STAGING,2026-01-14,BZ,LS-000870,false,PASS,
RE-LS-000871-SHU,HVDC-ADOPT-SCT-0167,SHU,PROJECT_SITE,2026-01-22,BP,LS-000871,true,PASS,
RE-LS-000871-MIR,HVDC-ADOPT-SCT-0167,MIR,PROJECT_SITE,2026-01-22,BQ,LS-000871,true,PASS,
RE-LS-000871-MOSB,HVDC-ADOPT-SCT-0167,MOSB,MOSB_OFFSHORE_STAGING,2026-01-22,BZ,LS-000871,false,PASS,
RE-LS-000872-DSV_INDOOR,HVDC-ADOPT-HE-0499-8,DSV_INDOOR,WAREHOUSE,2026-04-16,BT,LS-000872,false,PASS,
RE-LS-000872-DSV_OUTDOOR,HVDC-ADOPT-HE-0499-8,DSV_OUTDOOR,WAREHOUSE,2026-02-06,BU,LS-000872,false,PASS,
RE-LS-000872-MOSB,HVDC-ADOPT-HE-0499-8,MOSB,MOSB_OFFSHORE_STAGING,2026-01-28,BZ,LS-000872,false,PASS,
